255.28,7.2793e-02
255.40,7.7022e-02
255.51,8.0344e-02
255.63,8.3209e-02
255.74,8.4539e-02
255.86,8.5112e-02
255.97,8.5404e-02
256.09,8.6161e-02
256.21,8.7156e-02
256.32,8.8946e-02
256.44,9.2858e-02
256.56,9.8865e-02
256.67,1.0479e-01
256.79,1.1189e-01
256.91,1.1833e-01
257.03,1.2288e-01
257.14,1.2465e-01
257.26,1.2430e-01
257.38,1.2298e-01
257.50,1.2167e-01
257.62,1.2124e-01
257.74,1.2298e-01
257.86,1.2653e-01
257.97,1.2971e-01
258.09,1.3132e-01
258.21,1.3088e-01
258.33,1.2903e-01
258.45,1.2663e-01
258.58,1.2336e-01
258.70,1.2107e-01
258.82,1.2063e-01
258.94,1.2190e-01
259.06,1.2299e-01
259.18,1.2134e-01
259.30,1.1687e-01
259.42,1.1058e-01
259.55,1.0262e-01
259.67,9.5719e-02
259.79,9.0106e-02
259.91,8.6299e-02
260.04,8.5090e-02
260.16,8.6060e-02
260.29,8.7951e-02
260.41,8.8691e-02
260.53,8.8335e-02
260.66,8.6697e-02
260.78,8.4517e-02
260.91,8.2583e-02
261.03,8.1215e-02
261.16,8.0059e-02
261.28,8.0318e-02
261.41,8.3165e-02
261.53,8.7616e-02
261.66,9.2661e-02
261.79,9.7541e-02
261.91,1.0227e-01
262.04,1.0709e-01
262.17,1.0998e-01
262.29,1.1074e-01
262.42,1.0944e-01
262.55,1.0582e-01
262.68,1.0122e-01
262.81,9.7995e-02
262.94,9.7526e-02
263.06,1.0079e-01
263.19,1.0988e-01
263.32,1.2565e-01
263.45,1.4631e-01
263.58,1.7057e-01
263.71,1.9646e-01
263.84,2.2091e-01
263.97,2.4183e-01
264.10,2.5502e-01
264.23,2.6247e-01
264.37,2.6476e-01
264.50,2.6058e-01
264.63,2.5154e-01
264.76,2.4284e-01
264.89,2.3743e-01
265.03,2.3607e-01
265.16,2.3838e-01
265.29,2.4457e-01
265.43,2.5479e-01
265.56,2.6385e-01
265.69,2.6951e-01
265.83,2.7123e-01
265.96,2.6980e-01
266.10,2.6571e-01
266.23,2.6030e-01
266.37,2.5419e-01
266.50,2.5065e-01
266.64,2.4820e-01
266.77,2.4740e-01
266.91,2.4902e-01
267.05,2.5216e-01
267.18,2.5448e-01
267.32,2.5584e-01
267.46,2.5788e-01
267.60,2.5997e-01
267.73,2.5900e-01
267.87,2.5609e-01
268.01,2.5435e-01
268.15,2.5427e-01
268.29,2.5308e-01
268.43,2.5010e-01
268.57,2.4865e-01
268.71,2.4866e-01
268.85,2.4687e-01
268.99,2.4287e-01
269.13,2.3961e-01
269.27,2.3909e-01
269.41,2.4053e-01
269.55,2.4200e-01
269.69,2.4610e-01
269.84,2.5460e-01
269.98,2.6372e-01
270.12,2.7086e-01
270.26,2.7530e-01
270.41,2.7864e-01
270.55,2.8017e-01
270.69,2.7805e-01
270.84,2.7225e-01
270.98,2.6666e-01
271.13,2.6020e-01
271.27,2.5140e-01
271.42,2.3867e-01
271.56,2.2604e-01
271.71,2.1379e-01
271.85,2.0199e-01
272.00,1.9079e-01
272.15,1.8570e-01
272.29,1.8841e-01
272.44,1.9588e-01
272.59,2.0511e-01
272.74,2.1532e-01
272.89,2.2516e-01
273.03,2.3030e-01
273.18,2.2805e-01
273.33,2.1931e-01
273.48,2.0701e-01
273.63,1.9192e-01
273.78,1.7648e-01
273.93,1.6185e-01
274.08,1.5001e-01
274.23,1.4099e-01
274.39,1.3522e-01
274.54,1.3477e-01
274.69,1.3715e-01
274.84,1.3987e-01
274.99,1.4471e-01
275.15,1.5496e-01
275.30,1.6763e-01
275.45,1.7860e-01
275.61,1.8917e-01
275.76,2.0272e-01
275.92,2.1934e-01
276.07,2.3089e-01
276.23,2.3813e-01
276.38,2.4484e-01
276.54,2.5269e-01
276.70,2.5711e-01
276.85,2.5711e-01
277.01,2.5600e-01
277.17,2.5420e-01
277.32,2.4959e-01
277.48,2.4039e-01
277.64,2.2862e-01
277.80,2.1598e-01
277.96,2.0285e-01
278.12,1.8983e-01
278.28,1.7798e-01
278.44,1.6666e-01
278.60,1.5547e-01
278.76,1.4404e-01
278.92,1.3147e-01
279.08,1.1857e-01
279.24,1.0591e-01
279.40,9.4772e-02
279.57,8.5312e-02
279.73,7.9432e-02
279.89,7.7019e-02
280.05,7.8423e-02
280.22,8.3476e-02
280.38,9.1572e-02
280.55,1.0369e-01
280.71,1.1825e-01
280.88,1.3703e-01
281.04,1.5585e-01
281.21,1.7690e-01
281.38,1.9824e-01
281.54,2.1863e-01
281.71,2.3816e-01
281.88,2.5443e-01
282.04,2.6860e-01
282.21,2.8231e-01
282.38,2.9403e-01
282.55,3.0334e-01
282.72,3.0997e-01
282.89,3.1589e-01
283.06,3.2118e-01
283.23,3.2394e-01
283.40,3.2392e-01
283.57,3.2151e-01
283.74,3.1813e-01
283.92,3.1090e-01
284.09,2.9788e-01
284.26,2.7904e-01
284.43,2.5609e-01
284.61,2.2889e-01
284.78,2.0218e-01
284.96,1.7821e-01
285.13,1.6467e-01
285.31,1.6293e-01
285.48,1.7407e-01
285.66,1.9724e-01
285.83,2.2662e-01
286.01,2.6005e-01
286.19,2.9213e-01
286.36,3.1978e-01
286.54,3.4245e-01
286.72,3.5764e-01
286.90,3.6694e-01
287.08,3.7103e-01
287.26,3.6727e-01
287.44,3.5633e-01
287.62,3.4439e-01
287.80,3.3447e-01
287.98,3.2687e-01
288.16,3.2381e-01
288.34,3.3069e-01
288.53,3.4962e-01
288.71,3.7285e-01
288.89,3.9798e-01
289.08,4.2832e-01
289.26,4.6013e-01
289.45,4.9398e-01
289.63,5.2525e-01
289.82,5.5633e-01
290.00,5.8331e-01
290.19,6.0685e-01
290.38,6.2379e-01
290.56,6.3381e-01
290.75,6.3509e-01
290.94,6.3143e-01
291.13,6.2679e-01
291.32,6.2113e-01
291.51,6.1168e-01
291.70,5.9855e-01
291.89,5.8571e-01
292.08,5.7484e-01
292.27,5.6663e-01
292.46,5.6030e-01
292.65,5.5781e-01
292.85,5.5829e-01
293.04,5.6194e-01
293.23,5.6604e-01
293.43,5.6688e-01
293.62,5.6414e-01
293.82,5.5714e-01
294.01,5.5064e-01
294.21,5.4772e-01
294.40,5.4562e-01
294.60,5.4469e-01
294.80,5.4631e-01
295.00,5.5447e-01
295.19,5.6763e-01
295.39,5.7930e-01
295.59,5.8321e-01
295.79,5.8238e-01
295.99,5.7724e-01
296.19,5.6525e-01
296.39,5.4469e-01
296.60,5.2398e-01
296.80,5.1482e-01
297.00,5.1489e-01
297.20,5.1779e-01
297.41,5.2177e-01
297.61,5.2539e-01
297.82,5.2677e-01
298.02,5.2121e-01
298.23,5.0850e-01
298.44,4.9677e-01
298.64,4.9352e-01
298.85,4.9644e-01
299.06,4.9688e-01
299.27,4.9308e-01
299.47,4.8829e-01
299.68,4.8175e-01
299.89,4.6905e-01
300.10,4.5266e-01
300.32,4.4398e-01
300.53,4.4731e-01
300.74,4.5275e-01
300.95,4.5428e-01
301.17,4.5742e-01
301.38,4.6200e-01
301.59,4.6265e-01
301.81,4.6243e-01
302.02,4.6722e-01
302.24,4.8711e-01
302.46,5.1667e-01
302.67,5.4506e-01
302.89,5.7340e-01
303.11,5.9692e-01
303.33,6.1612e-01
303.55,6.2427e-01
303.77,6.1938e-01
303.99,6.1646e-01
304.21,6.1845e-01
304.43,6.1673e-01
304.65,6.1463e-01
304.88,6.1193e-01
305.10,6.0940e-01
305.32,6.0763e-01
305.55,6.0056e-01
305.77,5.8751e-01
306.00,5.8196e-01
306.22,5.8591e-01
306.45,5.8867e-01
306.68,5.9387e-01
306.91,5.9351e-01
310.25,5.6382e-01
310.48,6.1403e-01
310.71,6.5606e-01
310.95,6.8559e-01
311.18,7.0316e-01
311.42,7.0611e-01
311.65,6.9573e-01
311.89,6.7519e-01
312.12,6.6001e-01
312.36,6.5237e-01
312.60,6.5009e-01
312.84,6.5694e-01
313.08,6.6814e-01
313.32,6.7441e-01
313.56,6.7447e-01
313.80,6.7622e-01
314.04,6.7490e-01
314.28,6.6752e-01
314.53,6.5933e-01
314.77,6.5035e-01
315.02,6.4031e-01
315.26,6.2689e-01
315.51,6.1090e-01
315.75,5.9957e-01
316.00,5.9918e-01
316.25,6.1412e-01
316.50,6.4092e-01
316.75,6.6960e-01
317.00,6.9620e-01
317.25,7.1432e-01
317.50,7.1945e-01
317.75,7.1306e-01
318.01,6.9243e-01
318.26,6.7335e-01
318.51,6.6480e-01
318.77,6.6217e-01
319.02,6.7036e-01
319.28,6.8375e-01
319.54,7.0756e-01
319.80,7.3162e-01
320.06,7.4487e-01
320.32,7.5037e-01
320.58,7.4856e-01
320.84,7.4180e-01
321.10,7.2616e-01
321.36,7.1044e-01
321.62,6.9770e-01
321.89,6.8746e-01
322.15,6.7928e-01
322.42,6.6723e-01
322.69,6.5882e-01
322.95,6.5663e-01
323.22,6.5995e-01
323.49,6.6892e-01
323.76,6.8324e-01
324.03,7.0435e-01
324.30,7.3041e-01
324.57,7.5939e-01
324.85,7.8965e-01
325.12,8.1937e-01
325.39,8.5330e-01
325.67,8.8814e-01
325.94,9.1783e-01
326.22,9.4028e-01
326.50,9.5331e-01
326.78,9.5718e-01
327.06,9.5520e-01
327.34,9.4360e-01
327.62,9.3168e-01
327.90,9.2731e-01
328.18,9.2772e-01
328.47,9.3520e-01
328.75,9.5267e-01
329.04,9.7747e-01
329.32,9.9966e-01
329.61,1.0177e+00
329.90,1.0246e+00
330.19,1.0208e+00
330.48,1.0083e+00
330.77,9.9072e-01
331.06,9.7289e-01
331.35,9.6181e-01
331.64,9.5364e-01
331.94,9.4994e-01
332.23,9.4352e-01
332.53,9.3723e-01
332.83,9.2996e-01
333.12,9.2612e-01
333.42,9.2554e-01
333.72,9.2278e-01
334.02,9.3085e-01
334.32,9.4431e-01
334.63,9.4405e-01
334.93,9.3669e-01
335.23,9.3159e-01
335.54,9.1468e-01
335.85,8.8316e-01
336.15,8.5603e-01
336.46,8.4254e-01
336.77,8.3569e-01
337.08,8.3196e-01
337.39,8.4353e-01
337.71,8.6696e-01
338.02,8.8346e-01
338.33,8.9998e-01
338.65,9.2491e-01
338.96,9.4786e-01
339.28,9.5988e-01
339.60,9.7147e-01
339.92,9.8454e-01
340.24,9.8527e-01
340.56,9.8106e-01
340.88,9.7372e-01
341.21,9.6922e-01
341.53,9.6674e-01
341.86,9.6937e-01
342.18,9.7687e-01
342.51,9.7659e-01
342.84,9.6725e-01
343.17,9.4995e-01
343.50,9.2863e-01
343.83,9.0347e-01
344.17,8.8177e-01
344.50,8.7153e-01
344.84,8.7713e-01
345.17,8.8968e-01
345.51,9.0652e-01
345.85,9.1852e-01
346.19,9.2569e-01
346.53,9.3197e-01
346.88,9.3017e-01
347.22,9.2527e-01
347.56,9.1644e-01
347.91,9.1135e-01
348.26,9.0980e-01
348.60,9.1201e-01
348.95,9.1901e-01
349.30,9.3339e-01
349.66,9.5255e-01
350.01,9.7338e-01
350.36,9.9642e-01
350.72,1.0030e+00
351.08,9.9690e-01
351.43,9.9066e-01
351.79,9.8464e-01
352.15,9.7623e-01
352.52,9.7351e-01
352.88,9.8836e-01
353.24,1.0168e+00
353.61,1.0438e+00
353.98,1.0648e+00
354.34,1.0812e+00
354.71,1.0904e+00
355.08,1.0783e+00
355.46,1.0485e+00
355.83,1.0171e+00
356.20,9.7904e-01
356.58,9.2890e-01
356.96,8.7692e-01
357.34,8.4138e-01
357.72,8.2274e-01
358.10,8.1879e-01
358.48,8.3092e-01
358.86,8.6426e-01
359.25,9.0514e-01
359.64,9.4177e-01
360.03,9.6181e-01
360.42,9.6720e-01
360.81,9.6648e-01
361.20,9.6528e-01
361.59,9.5828e-01
361.99,9.6031e-01
362.39,9.7546e-01
362.79,9.9498e-01
363.19,1.0052e+00
363.59,1.0176e+00
363.99,1.0411e+00
364.39,1.0649e+00
364.80,1.0859e+00
365.21,1.1174e+00
365.62,1.1589e+00
366.03,1.1861e+00
366.44,1.1977e+00
366.85,1.2005e+00
367.27,1.2009e+00
367.69,1.1944e+00
368.10,1.1880e+00
368.52,1.1841e+00
368.95,1.1846e+00
369.37,1.1956e+00
369.79,1.2034e+00
370.22,1.1971e+00
370.65,1.1856e+00
371.08,1.1746e+00
371.51,1.1502e+00
371.94,1.1117e+00
372.38,1.0729e+00
372.81,1.0370e+00
373.25,1.0051e+00
373.69,9.7867e-01
374.13,9.6976e-01
374.58,9.7616e-01
375.02,9.9337e-01
375.47,1.0285e+00
375.92,1.0766e+00
376.37,1.1258e+00
376.82,1.1686e+00
377.28,1.2116e+00
377.73,1.2357e+00
378.19,1.2429e+00
378.65,1.2398e+00
379.11,1.2257e+00
379.57,1.2028e+00
380.04,1.1740e+00
380.51,1.1405e+00
380.98,1.0943e+00
381.45,1.0336e+00
381.92,9.6851e-01
382.39,9.1481e-01
382.87,8.7603e-01
383.35,8.5435e-01
383.83,8.5663e-01
384.31,8.8809e-01
384.80,9.2747e-01
385.28,9.5832e-01
385.77,9.8112e-01
386.26,9.9515e-01
386.76,1.0045e+00
387.25,1.0099e+00
387.75,1.0223e+00
388.25,1.0433e+00
388.75,1.0793e+00
389.25,1.1234e+00
389.76,1.1677e+00
390.26,1.1961e+00
390.77,1.1938e+00
391.29,1.1632e+00
391.80,1.1099e+00
392.32,1.0431e+00
392.84,9.8505e-01
393.36,9.5477e-01
393.88,9.5447e-01
394.40,9.6571e-01
394.93,9.8639e-01
395.46,1.0156e+00
395.99,1.0418e+00
396.53,1.0713e+00
397.07,1.1163e+00
397.61,1.1957e+00
398.15,1.2938e+00
398.69,1.3977e+00
399.24,1.5025e+00
399.79,1.5972e+00
400.34,1.6634e+00
400.89,1.6993e+00
401.45,1.7231e+00
402.01,1.7316e+00
402.57,1.7330e+00
403.13,1.7266e+00
403.70,1.7131e+00
404.27,1.6981e+00
404.84,1.6791e+00
405.41,1.6668e+00
405.99,1.6605e+00
406.57,1.6650e+00
407.15,1.6684e+00
407.74,1.6730e+00
408.33,1.6826e+00
408.92,1.6948e+00
409.51,1.7031e+00
410.11,1.7077e+00
410.70,1.7200e+00
411.31,1.7400e+00
411.91,1.7547e+00
412.52,1.7624e+00
413.13,1.7712e+00
413.74,1.7825e+00
414.36,1.7833e+00
414.98,1.7758e+00
415.60,1.7704e+00
416.22,1.7666e+00
416.85,1.7578e+00
417.48,1.7444e+00
418.11,1.7385e+00
418.75,1.7381e+00
419.39,1.7357e+00
420.04,1.7335e+00
420.68,1.7354e+00
421.33,1.7390e+00
421.98,1.7322e+00
422.64,1.7220e+00
423.30,1.7159e+00
423.96,1.7094e+00
424.63,1.6979e+00
425.30,1.6868e+00
425.97,1.6752e+00
426.65,1.6544e+00
427.32,1.6171e+00
428.01,1.5738e+00
428.69,1.5424e+00
429.38,1.5145e+00
430.08,1.5022e+00
430.77,1.5053e+00
431.47,1.5396e+00
432.18,1.5843e+00
432.89,1.6303e+00
433.60,1.6776e+00
434.31,1.7193e+00
435.03,1.7480e+00
435.75,1.7628e+00
436.48,1.7710e+00
437.21,1.7710e+00
437.94,1.7703e+00
438.68,1.7761e+00
439.42,1.7897e+00
440.17,1.8088e+00
440.92,1.8356e+00
441.67,1.8676e+00
442.43,1.8927e+00
443.19,1.9103e+00
443.96,1.9233e+00
444.73,1.9347e+00
445.50,1.9416e+00
446.28,1.9530e+00
447.06,1.9759e+00
447.85,2.0013e+00
448.64,2.0226e+00
449.43,2.0379e+00
450.23,2.0517e+00
451.04,2.0551e+00
451.85,2.0472e+00
452.66,2.0375e+00
453.48,2.0326e+00
454.30,2.0321e+00
455.13,2.0330e+00
455.96,2.0374e+00
456.80,2.0462e+00
457.64,2.0537e+00
458.48,2.0590e+00
459.33,2.0641e+00
460.19,2.0688e+00
461.05,2.0719e+00
461.92,2.0733e+00
462.79,2.0691e+00
463.66,2.0613e+00
464.54,2.0512e+00
465.43,2.0405e+00
466.32,2.0280e+00
467.22,2.0194e+00
468.12,2.0170e+00
469.03,2.0171e+00
469.94,2.0215e+00
470.86,2.0279e+00
471.78,2.0378e+00
472.71,2.0469e+00
473.64,2.0551e+00
474.58,2.0650e+00
475.53,2.0735e+00
476.48,2.0796e+00
477.44,2.0865e+00
478.40,2.0923e+00
479.37,2.0940e+00
480.34,2.0902e+00
481.33,2.0717e+00
482.31,2.0451e+00
483.31,2.0115e+00
484.30,1.9766e+00
485.31,1.9459e+00
486.32,1.9249e+00
487.34,1.9190e+00
488.37,1.9256e+00
489.40,1.9387e+00
490.43,1.9537e+00
491.48,1.9687e+00
492.53,1.9810e+00
493.59,1.9865e+00
494.65,1.9889e+00
495.72,1.9849e+00
496.80,1.9765e+00
497.89,1.9675e+00
498.98,1.9546e+00
500.08,1.9448e+00
501.19,1.9377e+00
502.30,1.9363e+00
503.42,1.9396e+00
504.55,1.9453e+00
505.69,1.9521e+00
506.83,1.9559e+00
507.99,1.9543e+00
509.14,1.9491e+00
510.31,1.9400e+00
511.49,1.9198e+00
512.67,1.8938e+00
513.86,1.8683e+00
515.06,1.8459e+00
516.27,1.8257e+00
517.49,1.8146e+00
518.71,1.8199e+00
519.94,1.8331e+00
521.18,1.8445e+00
522.43,1.8577e+00
523.69,1.8730e+00
524.96,1.8854e+00
526.24,1.8901e+00
527.52,1.8948e+00
528.82,1.9048e+00
530.12,1.9135e+00
531.44,1.9167e+00
532.76,1.9174e+00
534.09,1.9166e+00
535.43,1.9118e+00
536.79,1.9034e+00
538.15,1.8954e+00
539.52,1.8892e+00
540.90,1.8851e+00
542.29,1.8840e+00
543.69,1.8842e+00
545.11,1.8854e+00
546.53,1.8861e+00
547.96,1.8871e+00
549.41,1.8862e+00
550.86,1.8829e+00
552.33,1.8765e+00
553.80,1.8700e+00
555.29,1.8630e+00
556.79,1.8549e+00
558.30,1.8472e+00
559.82,1.8426e+00
561.36,1.8411e+00
562.90,1.8381e+00
564.46,1.8375e+00
566.03,1.8392e+00
567.61,1.8404e+00
569.21,1.8411e+00
570.81,1.8413e+00
572.43,1.8425e+00
574.06,1.8436e+00
575.71,1.8426e+00
577.37,1.8405e+00
579.04,1.8375e+00
580.72,1.8307e+00
582.42,1.8219e+00
584.13,1.8125e+00
585.86,1.8027e+00
587.59,1.7937e+00
589.35,1.7861e+00
591.11,1.7822e+00
592.90,1.7787e+00
594.69,1.7758e+00
596.50,1.7727e+00
598.33,1.7689e+00
600.17,1.7631e+00
602.03,1.7555e+00
603.90,1.7476e+00
605.78,1.7375e+00
607.69,1.7256e+00
609.60,1.7141e+00
611.54,1.7029e+00
613.49,1.6920e+00
615.46,1.6819e+00
617.44,1.6751e+00
619.44,1.6705e+00
621.46,1.6648e+00
623.49,1.6588e+00
625.54,1.6535e+00
627.61,1.6487e+00
629.70,1.6417e+00
631.81,1.6339e+00
633.93,1.6272e+00
636.07,1.6203e+00
638.23,1.6123e+00
640.41,1.6040e+00
642.61,1.5959e+00
644.82,1.5831e+00
647.06,1.5696e+00
649.31,1.5569e+00
651.59,1.5450e+00
653.88,1.5336e+00
656.20,1.5258e+00
658.53,1.5237e+00
660.89,1.5234e+00
663.27,1.5230e+00
665.66,1.5211e+00
668.08,1.5193e+00
670.52,1.5141e+00
672.99,1.5061e+00
675.47,1.4978e+00
677.98,1.4891e+00
680.50,1.4802e+00
683.06,1.4708e+00
685.63,1.4616e+00
688.23,1.4518e+00
690.85,1.4418e+00
693.49,1.4318e+00
696.16,1.4219e+00
698.85,1.4121e+00
701.56,1.4025e+00
704.30,1.3930e+00
707.07,1.3831e+00
709.85,1.3730e+00
712.67,1.3628e+00
715.51,1.3523e+00
718.37,1.3423e+00
721.26,1.3328e+00
724.18,1.3236e+00
727.12,1.3140e+00
730.09,1.3050e+00
733.08,1.2964e+00
736.10,1.2875e+00
739.15,1.2787e+00
742.22,1.2708e+00
745.33,1.2635e+00
748.46,1.2558e+00
751.61,1.2479e+00
754.80,1.2398e+00
758.01,1.2313e+00
761.26,1.2223e+00
764.53,1.2131e+00
767.83,1.2045e+00
771.15,1.1962e+00
774.51,1.1880e+00
777.90,1.1794e+00
781.31,1.1708e+00
784.76,1.1619e+00
788.23,1.1523e+00
791.73,1.1422e+00
795.27,1.1328e+00
798.83,1.1235e+00
802.42,1.1136e+00
806.05,1.1041e+00
809.70,1.0952e+00
813.39,1.0859e+00
817.10,1.0762e+00
820.85,1.0671e+00
824.62,1.0586e+00
828.43,1.0495e+00
832.26,1.0384e+00
836.13,1.0270e+00
840.03,1.0159e+00
843.96,1.0035e+00
847.92,9.9036e-01
851.91,9.7892e-01
855.93,9.6990e-01
859.99,9.6211e-01
864.07,9.5485e-01
868.18,9.4935e-01
872.33,9.4537e-01
876.50,9.4048e-01
880.71,9.3437e-01
884.94,9.2861e-01
889.21,9.2208e-01
893.50,9.1454e-01
897.83,9.0639e-01
902.19,8.9754e-01
906.57,8.8943e-01
910.99,8.8130e-01
915.43,8.7299e-01
919.91,8.6449e-01
924.41,8.5614e-01
928.94,8.4840e-01
933.50,8.3986e-01
938.09,8.3114e-01
942.70,8.2353e-01
947.35,8.1640e-01
952.74,8.0621e-01
957.41,7.9959e-01
962.11,7.9363e-01
966.83,7.8835e-01
971.58,7.8251e-01
976.35,7.7593e-01
981.15,7.6865e-01
985.98,7.6117e-01
990.82,7.5342e-01
995.70,7.4552e-01
1000.59,7.3796e-01
1005.51,7.3098e-01
1010.45,7.2447e-01
1015.42,7.1774e-01
1020.41,7.1111e-01
1025.41,7.0466e-01
1030.44,6.9811e-01
1035.49,6.9106e-01
1040.57,6.8389e-01
1045.66,6.7657e-01
1050.77,6.6895e-01
1055.90,6.6065e-01
1061.04,6.5222e-01
1066.21,6.4357e-01
1071.39,6.3513e-01
1076.59,6.2730e-01
1081.81,6.2014e-01
1087.04,6.1385e-01
1092.29,6.0824e-01
1097.55,6.0299e-01
1102.83,5.9806e-01
1108.13,5.9286e-01
1113.43,5.8746e-01
1118.75,5.8180e-01
1124.09,5.7606e-01
1129.43,5.7016e-01
1134.79,5.6425e-01
1140.16,5.5849e-01
1145.53,5.5278e-01
1150.92,5.4678e-01
1156.32,5.4072e-01
1161.73,5.3468e-01
1167.15,5.2878e-01
1172.57,5.2264e-01
1178.01,5.1681e-01
1183.45,5.1132e-01
1188.90,5.0620e-01
1194.35,5.0134e-01
1199.82,4.9680e-01
1205.28,4.9285e-01
1210.76,4.8885e-01
1216.23,4.8488e-01
1221.72,4.8082e-01
1227.20,4.7658e-01
1232.69,4.7215e-01
1238.19,4.6760e-01
1243.68,4.6297e-01
1249.18,4.5800e-01
1254.68,4.5285e-01
1260.19,4.4785e-01
1265.69,4.4313e-01
1271.20,4.3846e-01
1276.70,4.3417e-01
1282.21,4.3034e-01
1287.72,4.2700e-01
1293.22,4.2359e-01
1298.73,4.2007e-01
1304.24,4.1663e-01
1309.74,4.1308e-01
1315.24,4.0958e-01
1320.74,4.0605e-01
1326.24,4.0252e-01
1331.74,3.9908e-01
1337.23,3.9557e-01
1342.72,3.9203e-01
1348.21,3.8837e-01
1353.69,3.8472e-01
1359.17,3.8112e-01
1364.64,3.7762e-01
1370.12,3.7430e-01
1375.58,3.7103e-01
1381.04,3.6770e-01
1386.50,3.6444e-01
1391.95,3.6098e-01
1397.40,3.5752e-01
1402.84,3.5397e-01
1408.28,3.5043e-01
1413.71,3.4691e-01
1419.13,3.4352e-01
1424.55,3.4025e-01
1429.96,3.3717e-01
1435.36,3.3414e-01
1440.76,3.3131e-01
1446.15,3.2869e-01
1451.54,3.2610e-01
1456.91,3.2332e-01
1462.28,3.2053e-01
1467.64,3.1774e-01
1473.00,3.1443e-01
1478.34,3.1128e-01
1483.68,3.0833e-01
1489.01,3.0560e-01
1494.33,3.0316e-01
1499.65,3.0097e-01
1504.95,2.9935e-01
1510.25,2.9774e-01
1515.54,2.9594e-01
1520.82,2.9414e-01
1526.09,2.9210e-01
1531.36,2.8964e-01
1536.61,2.8686e-01
1541.86,2.8380e-01
1547.09,2.8043e-01
1552.32,2.7683e-01
1557.54,2.7316e-01
1562.75,2.6950e-01
1567.95,2.6618e-01
1573.14,2.6332e-01
1578.32,2.6097e-01
1583.49,2.5885e-01
1588.65,2.5694e-01
